SEQ_NO,FINAN_YEAR,ADMNSTMACH_CD,ADMNSTMACH_NM,TOT_ANEXPTR_BUDGET_PRICE,BEFORE_YEAR_ANEXPTR_BUDGET_PRICE,ANEXPTR_BUDGET_IRDS_RT,CLTUR_TURSM_BUDGET_PRICE,BEFORE_YEAR_CLTUR_TURSM_BUDGET_PRICE,CLTUR_TURSM_BUDGET_IRDS_RT,CLTUR_TURSM_BUDGET_RATE,TOT_POPLTN_CO,ONE_PSNBY_CLTUR_TURSM_BUDGET_PRICE
679,2018,4681000000,전라남도 강진군,339940335000,316670380000,7.35,3368362000,4085558000,-17.55,0.99,37753,89221
680,2018,4682000000,전라남도 해남군,573285132000,537656358000,6.63,6068040000,1789260000,239.14,1.06,75121,80777
681,2018,4683000000,전라남도 영암군,440419450000,410199048000,7.37,916354000,372751000,145.84,0.21,57045,16064
682,2018,4684000000,전라남도 무안군,445186164000,397215121000,12.08,266764000,74634000,257.43,0.06,82109,3249
683,2018,4686000000,전라남도 함평군,334852459000,320668856000,4.42,139889000,289889000,-51.74,0.04,34397,4067
684,2018,4687000000,전라남도 영광군,505715975000,441485836000,14.55,2961396000,1564961000,89.23,0.59,55618,53245
685,2018,4688000000,전라남도 장성군,400060888000,357108053000,12.03,916407000,604395000,51.62,0.23,46104,19877
686,2018,4689000000,전라남도 완도군,379487033000,348505106000,8.89,1110123000,404023000,174.77,0.29,52668,21078
687,2018,4690000000,전라남도 진도군,313325190000,293147047000,6.88,355903000,305073000,16.66,0.11,32078,11095
688,2018,4691000000,전라남도 신안군,433790912000,421864880000,2.83,1455591000,1026031000,41.87,0.34,42652,34127
689,2018,4700000000,경상북도,8988625470000,8563033232000,4.97,52979855000,70898738000,-25.27,0.59,2700398,19619
690,2018,4711000000,경상북도 포항시,1788612073000,1653843033000,8.15,1648666000,1421146000,16.01,0.09,516775,3190
691,2018,4713000000,경상북도 경주시,1187085050000,1184022532000,0.26,24170343000,39224126000,-38.38,2.04,259452,93159
692,2018,4715000000,경상북도 김천시,1015363658000,888386182000,14.29,678239000,332071000,104.25,0.07,142256,4768
693,2018,4717000000,경상북도 안동시,1038342584000,879747116000,18.03,5193350000,5273356000,-1.52,0.5,168798,30767
694,2018,4719000000,경상북도 구미시,1131053956000,1149594132000,-1.61,470816000,564879000,-16.65,0.04,419891,1121
695,2018,4721000000,경상북도 영주시,660008787000,596835064000,10.58,1243175000,874103000,42.22,0.19,109247,11379
696,2018,4723000000,경상북도 영천시,685581213000,644418494000,6.39,2076959000,588214000,253.1,0.3,100521,20662
697,2018,4725000000,경상북도 상주시,783260031000,690651528000,13.41,1857821000,3681180000,-49.53,0.24,101799,18250
698,2018,4728000000,경상북도 문경시,630770000000,567254000000,11.2,1377103000,1592294000,-13.51,0.22,74702,18435
699,2018,4729000000,경상북도 경산시,956118949000,836574750000,14.29,1418197000,1419166000,-0.07,0.15,258037,5496
700,2018,4772000000,경상북도 군위군,316836293000,314744925000,0.66,422875000,687314000,-38.47,0.13,24171,17495
701,2018,4773000000,경상북도 의성군,521260211000,501194903000,4,349802000,877716000,-60.15,0.07,54014,6476
702,2018,4775000000,경상북도 청송군,313115340000,307694758000,1.76,854989000,1050496000,-18.61,0.27,26301,32508
703,2018,4776000000,경상북도 영양군,276381336000,248591066000,11.18,272236000,439909000,-38.12,0.1,17713,15369
704,2018,4777000000,경상북도 영덕군,409638832000,371924906000,10.14,600649000,141785000,323.63,0.15,39052,15381
705,2018,4782000000,경상북도 청도군,360074613000,327492753000,9.95,1298794000,1741213000,-25.41,0.36,43564,29813
706,2018,4783000000,경상북도 고령군,298230102000,281759896000,5.85,1720838000,763926000,125.26,0.58,34257,50233
707,2018,4784000000,경상북도 성주군,410617000000,387000000000,6.1,2749253000,3806048000,-27.77,0.67,45205,60817
708,2018,4785000000,경상북도 칠곡군,462600000000,451000000000,2.57,512802000,799347000,-35.85,0.11,123199,4162
709,2018,4790000000,경상북도 예천군,408280060000,386085294000,5.75,772217000,3521931000,-78.07,0.19,46166,16727
710,2018,4792000000,경상북도 봉화군,377671104000,336590580000,12.2,709876000,1035143000,-31.42,0.19,33539,21166
711,2018,4793000000,경상북도 울진군,708604145000,716986060000,-1.17,2271040000,190971000,1089.21,0.32,51738,43895
712,2018,4794000000,경상북도 울릉군,158720521000,154754879000,2.56,2457097000,1886839000,30.22,1.55,10001,245685
713,2018,4800000000,경상남도,7961115937000,7726974504000,3.03,29424767000,28620866000,2.81,0.37,3373871,8721
714,2018,4812000000,경상남도 창원시,2895628568000,2708545548000,6.91,916112000,12370756000,-92.59,0.03,1063907,861
715,2018,4817000000,경상남도 진주시,1239878229000,1095550086000,13.17,470625000,424683000,10.82,0.04,346739,1357
716,2018,4822000000,경상남도 통영시,549104915000,511825338000,7.28,731079000,791287000,-7.61,0.13,138160,5292
717,2018,4824000000,경상남도 사천시,600108721000,567683852000,5.71,1109800000,765400000,45,0.18,114912,9658
718,2018,4825000000,경상남도 김해시,1465307328000,1323086982000,10.75,3886798000,2217443000,75.28,0.27,529422,7342
719,2018,4827000000,경상남도 밀양시,685521441000,598425285000,14.55,3672557000,2573062000,42.73,0.54,108354,33894
720,2018,4831000000,경상남도 거제시,726023364000,640575202000,13.34,239000000,221000000,8.14,0.03,257183,929
721,2018,4833000000,경상남도 양산시,1038233528000,900981643000,15.23,2964124000,2219152000,33.57,0.29,317037,9349
722,2018,4872000000,경상남도 의령군,423709610000,377802130000,12.15,314845000,226860000,38.78,0.07,28111,11200
723,2018,4873000000,경상남도 함안군,455245574000,406515666000,11.99,3329800000,2512450000,32.53,0.73,68937,48302
724,2018,4874000000,경상남도 창녕군,476211726000,458830942000,3.79,2751145000,1904260000,44.47,0.58,63982,42999
725,2018,4882000000,경상남도 고성군,429935996000,383806117000,12.02,1907747000,1866240000,2.22,0.44,54703,34875
726,2018,4884000000,경상남도 남해군,434990593000,391164355000,11.2,1690604000,687708000,145.83,0.39,45129,37462
727,2018,4885000000,경상남도 하동군,506982532000,427877157000,18.49,1634993000,1027380000,59.14,0.32,49622,32949
728,2018,4886000000,경상남도 산청군,414573294000,358820180000,15.54,920179000,538778000,70.79,0.22,36098,25491
729,2018,4887000000,경상남도 함양군,459059662000,385075116000,19.21,1359954000,1202430000,13.1,0.3,40241,33795
730,2018,4888000000,경상남도 거창군,515084802000,479183990000,7.49,398768000,289460000,37.76,0.08,63308,6299
731,2018,4889000000,경상남도 합천군,520453283000,476254527000,9.28,1892100000,3722698000,-49.17,0.36,48026,39397
732,2018,5000000000,제주특별자치도,5776143019000,5104290043000,13.16,16461302000,19187304000,-14.21,0.28,641597,25657
733,2019,1100000000,서울특별시,38781400115000,33867016155000,14.51,80426920000,77762249000,3.43,0.21,9857426,8159
734,2019,1111000000,서울특별시 종로구,571512931000,509143439000,12.25,302700000,109739000,175.84,0.05,152737,1982
735,2019,1114000000,서울특별시 중구,474528907000,457408501000,3.74,112592000,391068000,-71.21,0.02,125249,899
736,2019,1117000000,서울특별시 용산구,493395738000,425137651000,16.06,249908000,55908000,347,0.05,230241,1085
737,2019,1120000000,서울특별시 성동구,537969389000,473653634000,13.58,57771000,64209000,-10.03,0.01,299259,193
738,2019,1121500000,서울특별시 광진구,593486175000,540058469000,9.89,160572000,142572000,12.63,0.03,357215,450
739,2019,1123000000,서울특별시 동대문구,601097172000,540606087000,11.19,9702000,160525000,-93.96,0,355069,27
740,2019,1126000000,서울특별시 중랑구,701830991000,598910507000,17.18,98000000,267282000,-63.33,0.01,411005,238
741,2019,1129000000,서울특별시 성북구,702380126000,654567325000,7.3,214344000,230616000,-7.06,0.03,450355,476
742,2019,1130500000,서울특별시 강북구,715833988000,625116482000,14.51,274940000,332579000,-17.33,0.04,327195,840
743,2019,1132000000,서울특별시 도봉구,610831818000,552311772000,10.6,82934000,121702000,-31.85,0.01,348220,238
744,2019,1135000000,서울특별시 노원구,905141308000,817693708000,10.69,150856000,282123000,-46.53,0.02,567581,266
745,2019,1138000000,서울특별시 은평구,767683256000,676732329000,13.44,1032694000,357567000,188.81,0.13,491476,2101
746,2019,1141000000,서울특별시 서대문구,594060767000,518422063000,14.59,111770000,16429000,580.32,0.02,314194,356
747,2019,1144000000,서울특별시 마포구,672582083000,607190936000,10.77,179172000,69000000,159.67,0.03,379892,472
748,2019,1147000000,서울특별시 양천구,721471022000,640412597000,12.66,141372000,128520000,10,0.02,477739,296
749,2019,1150000000,서울특별시 강서구,996651909000,882461807000,12.94,335802000,546887000,-38.6,0.03,595485,564
750,2019,1153000000,서울특별시 구로구,706351154000,635781434000,11.1,0,0,,0,417551,0
751,2019,1154500000,서울특별시 금천구,477856701000,415503060000,15.01,732528000,277946000,163.55,0.15,235386,3112
752,2019,1156000000,서울특별시 영등포구,619121924000,551748191000,12.21,0,0,,0,370613,0
753,2019,1159000000,서울특별시 동작구,626113925000,563783631000,11.06,37200000,206112000,-81.95,0.01,400997,93
754,2019,1162000000,서울특별시 관악구,715236851000,629732299000,13.58,281102000,74060000,279.56,0.04,506851,555
755,2019,1165000000,서울특별시 서초구,872373855000,791158956000,10.27,83780000,4100000,1943.41,0.01,447192,187
756,2019,1168000000,서울특별시 강남구,1188043534000,1116394383000,6.42,25820000,71769000,-64.02,0,567115,46
757,2019,1171000000,서울특별시 송파구,856656527000,748745073000,14.41,275158000,261997000,5.02,0.03,657831,418
758,2019,1174000000,서울특별시 강동구,885572160000,643467658000,37.62,167285000,148730000,12.48,0.02,444168,377
759,2019,2600000000,부산광역시,12901267298000,11999130268000,7.52,10417760000,9410063000,10.71,0.08,3498529,2978
760,2019,2611000000,부산광역시 중구,171122803000,162753418000,5.14,0,0,,0,45208,0
761,2019,2614000000,부산광역시 서구,251955981000,237936341000,5.89,25460000,28923000,-11.97,0.01,112973,225
762,2019,2617000000,부산광역시 동구,239216022000,220102825000,8.68,27058000,25486000,6.17,0.01,89826,301
763,2019,2620000000,부산광역시 영도구,301109131000,258236679000,16.6,230880000,178378000,29.43,0.08,126362,1827
764,2019,2623000000,부산광역시 부산진구,541169121000,510289800000,6.05,62816000,282910000,-77.8,0.01,376526,167
765,2019,2626000000,부산광역시 동래구,395211120000,361830287000,9.23,16100000,118462000,-86.41,0,272745,59
766,2019,2629000000,부산광역시 남구,359959001000,335129589000,7.41,0,0,,0,278779,0
767,2019,2632000000,부산광역시 북구,448226625000,404596914000,10.78,8000000,112880000,-92.91,0,310202,26
768,2019,2635000000,부산광역시 해운대구,577110014000,517823282000,11.45,10740000,53046000,-79.75,0,419853,26
769,2019,2638000000,부산광역시 사하구,476737738000,423055754000,12.69,12390000,123790000,-89.99,0,334603,37
770,2019,2641000000,부산광역시 금정구,409879800000,357298287000,14.72,1765924000,1125253000,56.94,0.43,244624,7219
771,2019,2644000000,부산광역시 강서구,313545227000,270964808000,15.71,1800000,48264000,-96.27,0,108909,17
772,2019,2647000000,부산광역시 연제구,328465346000,294989614000,11.35,211876000,12426000,1605.1,0.06,207268,1022
773,2019,2650000000,부산광역시 수영구,304169637000,260739327000,16.66,141172000,136426000,3.48,0.05,179324,787
774,2019,2653000000,부산광역시 사상구,377428559000,338137556000,11.62,38398000,156642000,-75.49,0.01,232800,165
775,2019,2671000000,부산광역시 기장군,516251565000,488140524000,5.76,570814000,430858000,32.48,0.11,158527,3601
776,2019,2700000000,대구광역시,8822143600000,8225054197000,7.26,5349859000,6330233000,-15.49,0.06,2484557,2153
777,2019,2711000000,대구광역시 중구,234459973000,215093513000,9,363100000,285800000,27.05,0.15,79712,4555
778,2019,2714000000,대구광역시 동구,601851537000,546915163000,10.04,597626000,2150352000,-72.21,0.1,351352,1701
779,2019,2717000000,대구광역시 서구,367905119000,333071273000,10.46,0,0,,0,199507,0
780,2019,2720000000,대구광역시 남구,332251126000,310448396000,7.02,87224000,128536000,-32.14,0.03,156433,558
781,2019,2723000000,대구광역시 북구,619537434000,559865401000,10.66,92448000,80534000,14.79,0.01,440383,210
782,2019,2726000000,대구광역시 수성구,609368518000,543168356000,12.19,232160000,110251000,110.57,0.04,447011,519
783,2019,2729000000,대구광역시 달서구,735310946000,675723545000,8.82,2982000,3235000,-7.82,0,591891,5
784,2019,2771000000,대구광역시 달성군,735299578000,670611471000,9.65,1146146000,1154793000,-0.75,0.16,218268,5251
785,2019,2800000000,인천광역시,10768928815000,9538301886000,12.9,8310851000,7975046000,4.21,0.08,2943069,2824
786,2019,2811000000,인천광역시 중구,403657170000,356594747000,13.2,729744000,726311000,0.47,0.18,115249,6332
787,2019,2814000000,인천광역시 동구,318754764000,257196669000,23.93,168266000,159362000,5.59,0.05,71014,2369
788,2019,2817700000,인천광역시 미추홀구,662722987000,599021159000,10.63,154564000,127268000,21.45,0.02,417103,371
789,2019,2818500000,인천광역시 연수구,609334745000,535760677000,13.73,356466000,737171000,-51.64,0.06,328627,1085
790,2019,2820000000,인천광역시 남동구,820269193000,749535539000,9.44,64464000,46974000,37.23,0.01,530982,121
791,2019,2823700000,인천광역시 부평구,843438200000,737555302000,14.36,476896000,60369000,689.97,0.06,549716,868
792,2019,2824500000,인천광역시 계양구,485816244000,432337227000,12.37,18000000,19000000,-5.26,0,330284,54
793,2019,2826000000,인천광역시 서구,940293997000,779809591000,20.58,503309000,497013000,1.27,0.05,510733,985
794,2019,2871000000,인천광역시 강화군,504156335000,444111527000,13.52,4750286000,5470447000,-13.16,0.94,68010,69847
795,2019,2872000000,인천광역시 옹진군,286449152000,271003935000,5.7,71050000,312600000,-77.27,0.02,21351,3328
796,2019,2900000000,광주광역시,5435381444000,4831332449000,12.5,21028738000,22937075000,-8.32,0.39,1469214,14313
797,2019,2911000000,광주광역시 동구,265234476000,223194668000,18.84,1233000000,14671000,8304.34,0.46,95791,12872
798,2019,2914000000,광주광역시 서구,458986242000,427343784000,7.4,95000000,8000000,1087.5,0.02,309579,307
799,2019,2915500000,광주광역시 남구,355781714000,329053321000,8.12,102280000,1388000000,-92.63,0.03,219729,465
800,2019,2917000000,광주광역시 북구,676647316000,590398512000,14.61,165354000,162134000,1.99,0.02,441066,375
801,2019,2920000000,광주광역시 광산구,605658995000,558649256000,8.41,153030000,660000000,-76.81,0.03,403049,380
802,2019,3000000000,대전광역시,5752981715000,5245889339000,9.67,3179646000,2586896000,22.91,0.06,1514370,2100
803,2019,3011000000,대전광역시 동구,468696771000,445820244000,5.13,92028000,205329000,-55.18,0.02,234959,392
804,2019,3014000000,대전광역시 중구,445516429000,396943784000,12.24,5000000,0,,0,252490,20
805,2019,3017000000,대전광역시 서구,725790932000,643714927000,12.75,162420000,3529184000,-95.4,0.02,491011,331
806,2019,3020000000,대전광역시 유성구,537829536000,502720660000,6.98,199424000,156202000,27.67,0.04,343222,581
807,2019,3023000000,대전광역시 대덕구,410356693000,381256469000,7.63,340036000,268854000,26.48,0.08,192688,1765
808,2019,3100000000,울산광역시,4100049021000,3917128549000,4.67,9719196000,3975404000,144.48,0.24,1172304,8291
809,2019,3111000000,울산광역시 중구,372889171000,353151079000,5.59,561748000,1017117000,-44.77,0.15,242536,2316
810,2019,3114000000,울산광역시 남구,476382775000,465551969000,2.33,0,0,,0,340714,0
811,2019,3117000000,울산광역시 동구,269992674000,259495692000,4.05,152880000,69693000,119.36,0.06,174514,876
812,2019,3120000000,울산광역시 북구,320002853000,308229514000,3.82,420077000,141045000,197.83,0.13,195285,2151
813,2019,3171000000,울산광역시 울주군,952508462000,1091774115000,-12.76,7060764000,2002949000,252.52,0.74,219255,32203
814,2019,3600000000,세종특별자치시,1726445940000,1723055251000,0.2,1256905000,2966040000,-57.62,0.07,243048,5171
815,2019,4100000000,경기도,29466252442000,26804640261000,9.93,50285481000,47775186000,5.25,0.17,12716780,3954
816,2019,4111000000,경기도 수원시,2912059156000,2849229612000,2.21,12021364000,15644929000,-23.16,0.41,1194041,10068
817,2019,4113000000,경기도 성남시,3454134430000,3359687021000,2.81,1559485000,1437293000,8.5,0.05,974580,1600
818,2019,4115000000,경기도 의정부시,1123467884000,1001660485000,12.16,1141345000,1411865000,-19.16,0.1,438457,2603
