"fclty_id","fclty_nm","area_addr","ctprvn_cd","ctprvn_nm","signgu_cd","signgu_nm","adstrd_cd","adstrd_nm","fclty_la","fclty_lo"
"KP1545","아루또소극장(구. 소담소극장, 구. 코메디컬센터)","서울특별시 종로구 대학로8가길 48 (동숭동)","11","서울특별시","11010","종로구","1101064","이화동","37.5829368","127.0024406"
"KP1546","삼형제극장(환상극장)","서울특별시 종로구 이화장길 72 (동숭동)","11","서울특별시","11010","종로구","1101064","이화동","37.5785024","127.0046649"
"KP1547","소극장 혜화당(구. 까망소극장)","서울특별시 종로구 대학로12길 63 (동숭동)","11","서울특별시","11010","종로구","1101064","이화동","37.5812293","127.0040614"
"KP1548","아트라운지멋진하늘","서울특별시 종로구 삼일대로 428 (낙원동) 낙원빌딩 4층","11","서울특별시","11010","종로구","1101061","종로1·2·3·4가동","37.5727653","126.9879193"
"KP1549","우리누리청소년문화센터","경상남도 창원시 마산회원구 팔용로 128 (합성동) 우리누리청소년문화센터","38","경상남도","38114","창원시 마산회원구","3811463","석전동","35.2404202","128.5903615"
"KP1550","3.15아트센터","경상남도 창원시 마산회원구 삼호로 135 (양덕동)","38","경상남도","38114","창원시 마산회원구","3811456","양덕1동","35.2257176","128.5771934"
"KP1551","청송군문화예술회관","경상북도 청송군 청송읍 금월로 244-30","37","경상북도","37330","청송군","3733011","청송읍","36.4299588","129.0589354"
"KP1552","인제하늘내린센터","강원도 인제군 인제읍 비봉로44번길 100","32","강원도","32390","인제군","3239011","인제읍","38.0606741","128.164952"
"KP1553","원주MBC아트홀 (구. 공개홀)","강원도 원주시 학성길 67 (학성동) ","32","강원도","32020","원주시","3202051","중앙동","37.3542138","127.9396381"
"KP1554","여주시 평생학습센터","경기도 여주시 신륵사길 6-6 (천송동)경기도 여주시 천송동  553 평생학습센터","31","경기도","31280","여주시","3128053","오학동","37.3001848","127.6523511"
"KP1555","용인어린이상상의숲","경기도 용인시 처인구 동백죽전대로 61 (삼가동) ","31","경기도","31191","용인시 처인구","3119152","역삼동","37.2498203","127.1651803"
"KP1556","(재)구리시청소년수련관","경기도 구리시 건원대로34번길 32-10 (인창동) ","31","경기도","31120","구리시","3112052","동구동","37.6038739","127.141605"
"KP1557","안산올림픽기념관","경기도 안산시 단원구 적금로 202 (고잔동)경기도 안산시 단원구 고잔동 604","31","경기도","31092","안산시 단원구","3109274","고잔동","37.3260177","126.8273321"
"KP1558","의정부 종합운동장","경기도 의정부시 체육로 72 (녹양동)","31","경기도","31030","의정부시","3103064","녹양동","37.7586588","127.0281005"
"KP1559","조이마루아트홀","대전광역시 유성구 엑스포로97번길 40 (도룡동)","25","대전광역시","25040","유성구","2504055","신성동","36.3763434","127.3904662"
"KP1560","작은극장 돌체","인천광역시 미추홀구 매소홀로 573 (문학동)","23","인천광역시","23090","미추홀구","2309074","문학동","37.4387328","126.6857653"
"KP1561","인터플레이 [부산]","부산광역시 금정구 금정로 89 (장전동) ","21","부산광역시","21110","금정구","2111061","장전1동","35.2326189","129.0866527"
"KP1562","재미공작소","서울특별시 영등포구 도림로 428-1 (문래동3가) ","11","서울특별시","11190","영등포구","1119076","문래동","37.5142241","126.8954811"
"KP1563","오류아트홀","서울특별시 구로구 경인로20가길 38 (오류동)","11","서울특별시","11170","구로구","1117067","오류1동","37.4953581","126.8460358"
"KP1564","GBB스페이스홀(구. 임혁필소극장)","서울특별시 마포구 포은로 14 (합정동)","11","서울특별시","11140","마포구","1114068","합정동","37.5494297","126.9093506"
"KP1565","얼라이브홀(구. 크랙홀)","서울특별시 마포구 독막로7길 20 (서교동) 지하1층","11","서울특별시","11140","마포구","1114066","서교동","37.5486848","126.919163"
"KP1566","윤형빈소극장 [홍대]","서울특별시 마포구 와우산로21길 29 (서교동)","11","서울특별시","11140","마포구","1114066","서교동","37.5522085","126.922364"
"KP1567","종로구민회관","서울특별시 종로구 지봉로5길 7-5 (창신동)","11","서울특별시","11010","종로구","1101067","창신1동","37.573459","127.0144451"
"KP1568","DS ART HALL(창선당)","서울특별시 종로구 청계천로 279 (종로6가) ","11","서울특별시","11010","종로구","1101063","종로5·6가동","37.5703168","127.0087842"
"KP1569","정부세종청사 6동 대강당","세종특별자치시 도움6로 11 (어진동)","29","세종특별자치시","29010","세종특별자치시","2901053","도담동","36.5052557","127.263279"
"KP1570","고창농악전수관","전라북도 고창군 성송면 향산1길 106 ","35","전라북도","35370","고창군","3537037","성송면","35.3836732","126.6409291"
"KP1571","YMCA정읍시청소년수련관","전라북도 정읍시 정읍사로 547 (시기동)","35","전라북도","35040","정읍시","3504054","시기동","35.5521991","126.8628923"
"KP1572","KT&G 상상마당 [춘천]","강원도 춘천시 스포츠타운길399번길 25 (삼천동) ","32","강원도","32010","춘천시","3201068","강남동","37.8737178","127.702292"
"KP1573","강원국악예술회관","강원도 춘천시 스포츠타운길 383-6 (삼천동) ","32","강원도","32010","춘천시","3201068","강남동","37.8722485","127.7014284"
"KP1574","The AW웨딩컨벤션","경기도 안성시 미양로 786-2 (도기동)","31","경기도","31220","안성시","3122052","안성2동","36.9969493","127.249645"
"KP1575","고양아람누리","경기도 고양시 일산동구 중앙로 1286 (마두동) 고양아람누리","31","경기도","31103","고양시 일산동구","3110356","마두1동","37.6611459","126.7739935"
"KP1576","광명종합사회복지관","경기도 광명시 오리로 1018 (광명동) ","31","경기도","31060","광명시","3106051","광명1동","37.4808948","126.8504565"
"KP1577","근로자종합복지회관","울산광역시 남구 삼산중로 144 (삼산동)","26","울산광역시","26020","남구","2602057","삼산동","35.5461839","129.3361386"
"KP1578","광주아트홀","광주광역시 동구 중앙로160번길 22 (황금동)","24","광주광역시","24010","동구","2401051","충장동","35.1469818","126.9150965"
"KP1579","검단복지회관","인천광역시 서구 완정로92번길 18 (마전동)","23","인천광역시","23080","서구","2308080","검단동","37.6005633","126.6653487"
"KP1580","가든파이브 라이프","서울특별시 송파구 충민로 66 (문정동) ","11","서울특별시","11240","송파구","1124068","문정1동","37.4774196","127.1250176"
"KP1581","강남씨어터","서울특별시 강남구 역삼로7길 16 (역삼동)","11","서울특별시","11230","강남구","1123064","역삼1동","37.4954841","127.0333574"
"KP1582","국화소극장","서울특별시 동작구 상도로30길 8 (상도동)","11","서울특별시","11200","동작구","1120053","상도1동","37.5047872","126.9413508"
"KP1583","NC소극장 [강서]","서울특별시 강서구 강서로56길 17 (등촌동)","11","서울특별시","11160","강서구","1116052","등촌1동","37.5599572","126.8405062"
"KP1584","LIG아트홀 [합정]","서울특별시 마포구 양화로 19 (합정동)","11","서울특별시","11140","마포구","1114068","합정동","37.549136","126.9112233"
"KP1585","고려대학교 인촌기념관","서울특별시 성북구 안암로 145 (안암동5가) ","11","서울특별시","11080","성북구","1108060","안암동","37.5899103","127.0318122"
"KP1586","그랜드 워커힐 서울","서울특별시 광진구 워커힐로 177 (광장동)","11","서울특별시","11050","광진구","1105063","광장동","37.555169","127.1107738"
"KP1587","JH아트홀","서울특별시 종로구 대학로8가길 64 (동숭동)","11","서울특별시","11010","종로구","1101064","이화동","37.5829824","127.0030613"
"KP1588","구 사춤전용관(낙원상가)(폐관)","서울시 종로구 낙원동 284-6 낙원빌딩 5층 502","11","서울특별시","11010","종로구","1101061","종로1·2·3·4가동","37.5725833","126.9878024"
"KP1589","경주실내체육관","경상북도 경주시 황성공원로 29 (황성동)","37","경상북도","37020","경주시","3702063","황성동","35.8606452","129.2090805"
"KP1590","남해유스호스텔 청소년수련원","경남 남해군 삼동면 동부대로 1542-35","38","경상남도","38350","남해군","3835033","삼동면","34.8294673","128.0290995"
"KP1591","당진문예의전당","충청남도 당진시 무수동2길 25-21 (읍내동)","34","충청남도","34080","당진시","3408051","당진1동","36.8905276","126.6380371"
"KP1592","뉴코아아울렛 [부천]","경기도 부천시 송내대로 239 (상동)","31","경기도","31050","부천시","3105089","중동","37.5041589","126.7567042"
"KP1593","롯데문화홀 [수원]","경기도 수원시 권선구 세화로 134 (서둔동) 5층","31","경기도","31012","수원시 권선구","3101256","서둔동","37.2642663","126.997239"
"KP1594","대전효문화진흥원","대전광역시 중구 뿌리공원로 45 (안영동)","25","대전광역시","25020","중구","2502069","산성동","36.2857668","127.3832025"
"KP1595","대전예술가의집","대전광역시 중구 중앙로 32 (문화동)","25","대전광역시","25020","중구","2502067","문화1동","36.3224232","127.416192"
"KP1596","롯데문화홀[인천] (구.신세계문화홀)","인천광역시 미추홀구 연남로 35 (관교동)","23","인천광역시","23090","미추홀구","2309073","관교동","37.4424853","126.7013784"
"KP1597","남동소래아트홀","인천광역시 남동구 아암대로1437번길 32 (논현동)","23","인천광역시","23050","남동구","2305072","논현1동","37.3874638","126.7245963"
"KP1598","대구문화예술회관","대구광역시 달서구 공원순환로 201 (성당동)","22","대구광역시","22070","달서구","2207075","성당동","35.845107","128.559487"
"KP1599","대구경북디자인센터","대구광역시 동구 동대구로 461 (신천동) ","22","대구광역시","22020","동구","2202052","신암2동","35.8714227","128.6248508"
"KP1600","동서대학교 소향아트홀","부산광역시 사상구 주례로 47 (주례동)","21","부산광역시","21150","사상구","2115060","주례1동","35.1449821","129.00845"
"KP1601","레디움아트센터","부산광역시 해운대구 해운대해변로298번길 24 (중동) 팔래드시즈 2-12","21","부산광역시","21090","해운대구","2109053","중1동","35.1602157","129.1666037"
"KP1602","더 무지카 아트홀","부산광역시 남구 수영로 313-1 (대연동)","21","부산광역시","21070","남구","2107070","대연1동","35.137694","129.1002347"
"KP1603","대동골문화센터","부산 남구 황령대로319번가길 147","21","부산광역시","21070","남구","2107070","대연1동","35.1524048","129.0889884"
"KP1604","도곡2문화센터","서울특별시 강남구 남부순환로378길 34-9 (도곡동) 도곡2동주민센터","11","서울특별시","11230","강남구","1123066","도곡1동","37.4837425","127.0464338"
"KP1605","장성문화예술회관","전라남도 장성군 장성읍 문화로 110 ","36","전라남도","36450","장성군","3645011","장성읍","35.3020272","126.7666024"
"KP1606","드라폼","서울 양천구 오목로 169 지하1층 극장드라폼","11","서울특별시","11150","양천구","1115064","신정1동","37.5251833","126.8562194"
"KP1607","괴산문화예술회관","충청북도 괴산군 괴산읍 동부리 751-10 ","33","충청북도","33360","괴산군","3336011","괴산읍","36.8068342","127.7937848"
"KP1608","노원문화예술회관","서울특별시 노원구 중계로 181 (중계동)","11","서울특별시","11110","노원구","1111060","중계본동","37.6502349","127.0802907"
"KP1609","꿈의숲아트센터","서울특별시 강북구 월계로 173 (번동)","11","서울특별시","11090","강북구","1109060","번1동","37.6233355","127.0407344"
"KP1610","뜻밖의 극장(구. 해우소소극장)","서울특별시 성북구 동소문로20나길 27 (동선동1가)","11","서울특별시","11080","성북구","1108083","동선동","37.5924948","127.0181612"
"KP1611","노을소극장","서울특별시 종로구 대학로8가길 66 (동숭동)","11","서울특별시","11010","종로구","1101064","이화동","37.5829708","127.0032507"
"KP1612","대학로 위로홀(구. 몬스터홀)","서울특별시 종로구 동숭길 74 (동숭동)","11","서울특별시","11010","종로구","1101064","이화동","37.5815344","127.0043193"
"KP1613","동덕여대공연예술센터","서울특별시 종로구 동숭길 134 (동숭동) 동덕여대 공연예술 연구센터 신관","11","서울특별시","11010","종로구","1101064","이화동","37.5836741","127.0030297"
"KP1614","동숭아트센터","서울 종로구 성균관로4길 19","11","서울특별시","11010","종로구","1101073","혜화동","37.585159","126.9983106"
"KP1615","김정문화회관","제주특별자치도 서귀포시 김정문화로 32 (강정동) ","39","제주특별자치도","39020","서귀포시","3902060","대천동","33.2514143","126.5076362"
"KP1616","세리월드","제주특별자치도 서귀포시 법환상로2번길 97-13 (법환동)","39","제주특별자치도","39020","서귀포시","3902059","대륜동","33.2473504","126.5126514"
"KP1617","서귀포예술의전당","제주특별자치도 서귀포시 태평로 270 (서홍동)","39","제주특별자치도","39020","서귀포시","3902054","천지동","33.2463334","126.5507911"
"KP1618","㈜백상(구. 점보빌리지)","제주특별자치도 서귀포시 안덕면 평화로319번길 31-11","39","제주특별자치도","39020","서귀포시","3902031","안덕면","33.2761911","126.3050869"
"KP1619","플레이스 캠프 제주","제주특별자치도 서귀포시 성산읍 동류암로 20 ","39","제주특별자치도","39020","서귀포시","3902013","성산읍","33.4498572","126.9181993"
"KP1620","가향아트센터","제주특별자치도 제주시 고사마루길 125 (노형동)","39","제주특별자치도","39010","제주시","3901066","노형동","33.4706373","126.4743944"
"KP1621","한라아트홀","제주특별자치도 제주시 한라대학로 38 (노형동) ","39","제주특별자치도","39010","제주시","3901066","노형동","33.4771279","126.4753953"
"KP1622","예술공간 오이","제주특별자치도 제주시 연북로 66 (연동)","39","제주특별자치도","39010","제주시","3901065","연동","33.4815633","126.4881933"
"KP1623","제주대학교 체육관","제주특별자치도 제주시 제주대학로 102 (아라일동) ","39","제주특별자치도","39010","제주시","3901063","아라동","33.457918","126.5624"
"KP1624","아트세닉","제주특별자치도 제주시 관덕로6길 16 (삼도이동)","39","제주특별자치도","39010","제주시","3901056","삼도2동","33.5116447","126.5218302"
"KP1625","영화문화예술센터 2관","제주특별자치도 제주시 중앙로14길 18 (삼도이동) 메가박스 제주점","39","제주특별자치도","39010","제주시","3901056","삼도2동","33.5116016","126.5225566"
"KP1626","미예랑소극장","제주특별자치도 제주시 중앙로 72 (이도일동)","39","제주특별자치도","39010","제주시","3901053","이도1동","33.5118067","126.5243459"
"KP1627","벨롱","제주특별자치도 제주시 구좌읍 해맞이해안로 1652 ","39","제주특별자치도","39010","제주시","3901013","구좌읍","33.5282512","126.8794474"
"KP1628","셰프라인월드","제주특별자치도 제주시 구좌읍 비자림로 1181","39","제주특별자치도","39010","제주시","3901013","구좌읍","33.4360527","126.7312044"
"KP1629","논산문화예술회관","충청남도 논산시 시민로 270 (내동)","34","충청남도","34060","논산시","3406051","취암동","36.1910394","127.0951354"
"KP1630","산청문화예술회관","경상남도 산청군 금서면 친환경로2631번길 12 ","38","경상남도","38370","산청군","3837034","금서면","35.4201348","127.873171"
"KP1631","하동문화예술회관","경상남도 하동군 하동읍 섬진강대로 2222","38","경상남도","38360","하동군","3836011","하동읍","35.0723073","127.7410911"
"KP1632","의령군민문화회관","경상남도 의령군 의령읍 의병로24길 31-1","38","경상남도","38310","의령군","3831011","의령읍","35.3178292","128.2645355"
"KP1633","진해문화센터","경상남도 창원시 진해구 진해대로 325 (태백동) 진해구민센터","38","경상남도","38115","창원시 진해구","3811554","여좌동","35.1695331","128.6589195"
"KP1634","올림픽기념 국민생활관 [창원]","경상남도 창원시 마산회원구 삼호로 63 (양덕동) ","38","경상남도","38114","창원시 마산회원구","3811456","양덕1동","35.2219147","128.5823007"
"KP1635","국립부여박물관","충청남도 부여군 부여읍 금성로 5","34","충청남도","34330","부여군","3433011","부여읍","36.276433","126.9189625"
"KP1636","롯데호텔 [월드]","서울특별시 송파구 올림픽로 240 (잠실동) ","11","서울특별시","11240","송파구","1124071","잠실본동","37.5110794","127.0981638"
"KP1637","매지클","서울특별시 강남구 삼성로61길 30 (대치동) 지하1층","11","서울특별시","11230","강남구","1123060","대치1동","37.4989055","127.0580487"
"KP1638","모차르트홀","서울특별시 서초구 명달로 104 (서초동)","11","서울특별시","11220","서초구","1122051","서초1동","37.4864464","127.0044123"
"KP1639","마포구청","서울특별시 마포구 월드컵로 212 (성산동)","11","서울특별시","11140","마포구","1114072","성산1동","37.5663245","126.901491"
"KP1640","무대륙","서울특별시 마포구 토정로5길 12 (합정동) ","11","서울특별시","11140","마포구","1114068","합정동","37.5460478","126.9183647"
"KP1641","축제소극장 [창원](구. 창원아트팩토리)","경상남도 창원시 의창구 용지로153번길 3 (용호동)","38","경상남도","38111","창원시 의창구","3811155","용지동","35.2287353","128.6804729"
"KP1642","뉴코아소극장 [창원]","경상남도 창원시 의창구 창원대로397번길 6 (팔용동)","38","경상남도","38111","창원시 의창구","3811152","팔룡동","35.2345063","128.6421915"
"KP1643","양산문화예술회관","경상남도 양산시 중앙로 39-1 (남부동)","38","경상남도","38100","양산시","3810058","중앙동","35.3336329","129.0364879"
"KP1644","웅상문화체육센터","경상남도 양산시 모래들길 57-57 (주진동)","38","경상남도","38100","양산시","3810055","소주동","35.3958571","129.1555125"
"KP1645","쌍벽루아트홀","경상남도 양산시 신기강변로 26 (신기동) ","38","경상남도","38100","양산시","3810052","삼성동","35.3500217","129.0341248"
"KP1646","칠암도서관","경상남도 김해시 활천로285번길 14 (삼방동)","38","경상남도","38070","김해시","3807059","삼안동","35.2443968","128.9104062"
"KP1647","공간 EASY","경상남도 김해시 내외중앙로 35 (외동) 4층","38","경상남도","38070","김해시","3807054","내외동","35.2332003","128.8660487"
"KP1648","삼천포 유람선","경상남도 사천시 유람선길 70 (대방동) ","38","경상남도","38060","사천시","3806051","동서동","34.9285239","128.0622398"
"KP1649","서포초등학교","경상남도 사천시 서포면 나분이길 9 ","38","경상남도","38060","사천시","3806037","서포면","35.00857","127.9766582"
"KP1650","통영시민문화회관","경상남도 통영시 남망공원길 29 (동호동)","38","경상남도","38050","통영시","3805054","정량동","34.8423239","128.4286307"
"KP1651","현장아트홀","경상남도 진주시 진주대로 1038 (동성동)","38","경상남도","38030","진주시","3803074","중앙동","35.1923007","128.0849524"
"KP1652","경상대학교 GNU 국제문화회관","경상남도 진주시 진주대로 501 (가좌동) ","38","경상남도","38030","진주시","3803071","가호동","35.1538877","128.0985941"
"KP1653","천마아트센터","경상북도 경산시 대학로 280 (대동)","37","경상북도","37100","경산시","3710055","북부동","35.8325351","128.7575093"
"KP1654","롯데마트 어린이소극장 [구미]","경상북도 구미시 구미대로22길 11 (신평동) 롯데마트 구미점 3층","37","경상북도","37050","구미시","3705061","신평1동","36.1137881","128.365409"
"KP1655","야마하아티스트서비스서울","서울특별시 서초구 남부순환로 2385 (서초동)","11","서울특별시","11220","서초구","1122051","서초1동","37.4801453","127.0113456"
"KP1656","신라밀레니엄파크","경상북도 경주시 엑스포로 55-12 (신평동) ","37","경상북도","37020","경주시","3702067","보덕동","35.8340654","129.2976107"
"KP1657","중앙아트센터 [포항]","경상북도 포항시 북구 중앙상가길 47 (신흥동) 대원빌딩 3층","37","경상북도","37012","포항시 북구","3701267","중앙동","36.0391998","129.3647689"
"KP1658","포항시립중앙아트홀","경상북도 포항시 북구 서동로 83 (덕산동)","37","경상북도","37012","포항시 북구","3701267","중앙동","36.0409627","129.3673231"
"KP1659","효자아트홀","경상북도 포항시 남구 행복길 120 (효자동) ","37","경상북도","37011","포항시 남구","3701158","효곡동","36.0125584","129.3303744"
"KP1660","익산시공설운동장","전라북도 익산시 무왕로 1397 (부송동) ","35","전라북도","35030","익산시","3503070","삼성동","35.9680083","127.0098578"
"KP1661","장흥문화예술회관","전라남도 장흥군 장흥읍 읍성로 96","36","전라남도","36380","장흥군","3638011","장흥읍","34.6765921","126.8981051"
"KP1662","서편제보성소리전수관","전라남도 보성군 보성읍 용문길 18","36","전라남도","36360","보성군","3636011","보성읍","34.7733833","127.09395"
"KP1663","광양커뮤니티센터","전라남도 광양시 중마로 410 (마동) 광양커뮤니티센터","36","전라남도","36060","광양시","3606053","중마동","34.9465138","127.703081"
"KP1664","나주문화예술회관","전라남도 나주시 예향로 4137 (송월동)","36","전라남도","36040","나주시","3604051","송월동","35.0224881","126.7124016"
"KP1665","순천만국가정원","전라남도 순천시 국가정원1호길 47 (오천동) ","36","전라남도","36030","순천시","3603063","도사동","34.9288726","127.5008011"
"KP1666","소극장 아고고","전라남도 순천시 중앙로 68 (장천동) 지하1층","36","전라남도","36030","순천시","3603061","장천동","34.9515675","127.4840527"
"KP1667","여수엑스포컨벤션센터(여수세계박람회장)","전라남도 여수시 박람회길 1 (덕충동) ","36","전라남도","36020","여수시","3602064","만덕동","34.7521895","127.7465005"
"KP1668","진남실내체육관","전라남도 여수시 진남체육관길 74 (오림동) 진남경기장","36","전라남도","36020","여수시","3602055","광림동","34.7616182","127.7266455"
"KP1669","여수시민회관","전라남도 여수시 좌수영로 69 (광무동)","36","전라남도","36020","여수시","3602055","광림동","34.7468385","127.7278757"
"KP1670","진남문예회관","전라남도 여수시 좌수영로 69 (광무동 42-4)","36","전라남도","36020","여수시","3602055","광림동","34.7468385","127.7278757"
"KP1671","여수미남크루즈","전라남도 여수시 돌산읍 돌산로 3617-22","36","전라남도","36020","여수시","3602011","돌산읍","34.7294562","127.7372634"
"KP1672","소극장 마술여행","전라남도 목포시 평화로 38-5 (상동)","36","전라남도","36010","목포시","3601071","상동","34.7943562","126.4289688"
"KP1673","목포문화예술회관","전라남도 목포시 남농로 102 - 0","36","전라남도","36010","목포시","3601070","이로동","34.79175","126.418275"
"KP1674","예술인사랑방","전라남도 목포시 영산로 152-2 (호남동)","36","전라남도","36010","목포시","3601053","연동","34.7955575","126.3880836"
"KP1675","목포유달경기장","전라남도 목포시 용당로 101 (용당동) ","36","전라남도","36010","목포시","3601051","용당1동","34.7975927","126.4008433"
"KP1676","고창문화의전당","전라북도 고창군 고창읍 모양성로 11","35","전라북도","35370","고창군","3537011","고창읍","35.4333096","126.7044375"
"KP1677","순창향토회관","전라북도 순창군 순창읍 장류로 407-11 ","35","전라북도","35360","순창군","3536011","순창읍","35.3775084","127.1474275"
"KP1678","장수한누리전당","전라북도 장수군 장수읍 한누리로 393 ","35","전라북도","35340","장수군","3534011","장수읍","35.6411211","127.5180577"
"KP1679","무주예체문화관","전라북도 무주군 무주읍 한풍루로 326-17 무주예체문화관 ","35","전라북도","35330","무주군","3533011","무주읍","36.0023353","127.6625292"
"KP1680","진안문화의집","전라북도 진안군 진안읍 대성길 5","35","전라북도","35320","진안군","3532011","진안읍","35.7890658","127.4234931"
"KP1681","진안문예체육회관","전라북도 진안군 진안읍 진무로 1054-38","35","전라북도","35320","진안군","3532011","진안읍","35.7863368","127.4265172"
"KP1682","완주향토예술문화회관","전라북도 완주군 삼례읍 삼봉로 215","35","전라북도","35310","완주군","3531011","삼례읍","35.9200472","127.0928178"
"KP1683","지리산소극장","전라북도 남원시 광한북로 54 (하정동) 4층","35","전라북도","35050","남원시","3505052","죽항동","35.4077745","127.3801387"
"KP1684","정읍 연지아트홀","전라북도 정읍시 중앙로 73 (연지동)","35","전라북도","35040","정읍시","3504057","연지동","35.5704001","126.8489017"
"KP1685","정읍사예술회관","전라북도 정읍시 시기4길 13 (시기동)","35","전라북도","35040","정읍시","3504054","시기동","35.5529685","126.8615617"
"KP1686","익산예술의전당","전라북도 익산시 동서로 490 (어양동)","35","전라북도","35030","익산시","3503072","어양동","35.9513822","126.9877928"
"KP1687","솜리문화예술회관","전라북도 익산시 선화1로 106 (마동)","35","전라북도","35030","익산시","3503058","마동","35.9394555","126.9686183"
"KP1688","군산새만금컨벤션센터(GSCO)","전라북도 군산시 새만금북로 437 (오식도동) ","35","전라북도","35020","군산시","3502072","소룡동","35.9493034","126.5833983"
"KP1689","군산어린이공연장","전라북도 군산시 대학로 330 (나운동) ","35","전라북도","35020","군산시","3502070","나운1동","35.9649917","126.6934"
"KP1690","군산예술의전당","전라북도 군산시 백토로 203 (지곡동)","35","전라북도","35020","군산시","3502069","수송동","35.9612168","126.7070444"
"KP1691","군산청소년회관","전라북도 군산시 청소년회관로 75 (송풍동) ","35","전라북도","35020","군산시","3502055","신풍동","35.9794929","126.696825"
"KP1692","이성당 신관","전북 군산시 중앙로 179 3층","35","전라북도","35020","군산시","3502053","월명동","35.9872432","126.7110854"
"KP1693","인문학창고 정담","전라북도 군산시 해망로 244-7 (장미동) ","35","전라북도","35020","군산시","3502053","월명동","35.9914643","126.7112898"
"KP1694","장미여관(구. 군산브라더스)","전라북도 군산시 동령길 33-1 (장미동) ","35","전라북도","35020","군산시","3502053","월명동","35.9876489","126.7135224"
"KP1695","전북교육문화회관","전라북도 전주시 덕진구 안덕원로 71 (진북동)","35","전라북도","35012","전주시 덕진구","3501269","진북동","35.8291858","127.1375207"
"KP1696","우진문화공간","전북 전주시 덕진구 전주천동로 376","35","전라북도","35012","전주시 덕진구","3501269","진북동","35.8275165","127.1304138"
"KP1697","전북대학교 삼성문화회관","전북 전주시 덕진구 권삼득로 290","35","전라북도","35012","전주시 덕진구","3501258","금암1동","35.8432723","127.1300186"
"KP1698","전주종합경기장","전라북도 전주시 덕진구 기린대로 451 (덕진동1가) ","35","전라북도","35012","전주시 덕진구","3501257","덕진동","35.8389977","127.1263112"
"KP1699","전주 덕진예술회관","전라북도 전주시 덕진구 권삼득로 407 (덕진동2가)","35","전라북도","35012","전주시 덕진구","3501257","덕진동","35.8478619","127.1196089"
"KP1700","전주소리문화관","전라북도 전주시 완산구 한지길 56 (풍남동3가) 한옥생활체험관 옆","35","전라북도","35011","전주시 완산구","3501175","풍남동","35.817804","127.1532848"
"KP1701","한옥마을아트홀","전라북도 전주시 완산구 경기전길 42 마이플라워","35","전라북도","35011","전주시 완산구","3501175","풍남동","35.8175862","127.1502862"
"KP1702","전주향교문화관","전라북도 전주시 완산구 전주천동로 28 (교동)","35","전라북도","35011","전주시 완산구","3501175","풍남동","35.8119398","127.1574651"
"KP1703","전주전통문화연수원","전라북도 전주시 완산구 향교길 119-6 (교동) 전주동헌","35","전라북도","35011","전주시 완산구","3501175","풍남동","35.8126605","127.1566452"
"KP1704","창작소극장","전라북도 전주시 완산구 동문길 100 (경원동1가)","35","전라북도","35011","전주시 완산구","3501175","풍남동","35.8181391","127.1485617"
"KP1705","한국전통문화전당","전라북도 전주시 완산구 현무1길 20","35","전라북도","35011","전주시 완산구","3501175","풍남동","35.8205672","127.1482271"
"KP1706","전주한벽문화관","전라북도 전주시 완산구 전주천동로 20 - 0 전통문화센터","35","전라북도","35011","전주시 완산구","3501175","풍남동","35.8122083","127.1586625"
"KP1707","전북예술회관","전라북도 전주시 완산구 팔달로 161 (경원동1가)","35","전라북도","35011","전주시 완산구","3501175","풍남동","35.8168308","127.1471165"
"KP1708","돈키호테","전라북도 전주시 완산구 물레방아3길 3-25 (태평동) ","35","전라북도","35011","전주시 완산구","3501174","중앙동","35.8229626","127.1340457"
"KP1709","전주중부비전센터","전북 전주시 완산구 전주객사4길 23-8","35","전라북도","35011","전주시 완산구","3501174","중앙동","35.8191814","127.142695"
"KP1710","유럽술집","전북 전주시 완산구 전주객사3길 39","35","전라북도","35011","전주시 완산구","3501174","중앙동","35.8190308","127.1419658"
"KP1711","딥인투","전라북도 전주시 완산구 전주객사3길 35 (고사동) ","35","전라북도","35011","전주시 완산구","3501174","중앙동","35.8187083","127.1420764"
"KP1712","공연예술소극장 용","전라북도 전주시 완산구 전주객사5길 67 (고사동)","35","전라북도","35011","전주시 완산구","3501174","중앙동","35.8210914","127.1446262"
"KP1713","한해랑아트홀","전라북도 전주시 완산구 홍산중앙로 13 (효자동2가)","35","전라북도","35011","전주시 완산구","3501172","효자3동","35.8148639","127.1087248"
"KP1714","드림팩토리","전라북도 전주시 완산구 맏내2길 9 (평화동2가)","35","전라북도","35011","전주시 완산구","3501165","평화2동","35.7916326","127.1307306"
"KP1715","국립무형유산원","전라북도 전주시 완산구 서학로 95 - 0","35","전라북도","35011","전주시 완산구","3501160","동서학동","35.8098366","127.1589131"
"KP1716","태안문화예술회관","충청남도 태안군 태안읍 백화로 200","34","충청남도","34380","태안군","3438011","태안읍","36.7548235","126.3127214"
"KP1717","충남도청 문예회관","충청남도 예산군 삽교읍 도청대로 600","34","충청남도","34370","예산군","3437012","삽교읍","36.660363","126.67359"
"KP1718","예산문예회관","충청남도 예산군 예산읍 아리랑로 185-14","34","충청남도","34370","예산군","3437011","예산읍","36.6854181","126.8492282"
"KP1719","홍주문화회관","충청남도 홍성군 홍성읍 내포로 164","34","충청남도","34360","홍성군","3436011","홍성읍","36.594757","126.651862"
"KP1720","청양문예회관","충청남도 청양군 청양읍 문화예술로 187","34","충청남도","34350","청양군","3435011","청양읍","36.456289","126.8004627"
